Codigo_Barras;SKU_Interno;Descripcion;Fabricante;Contenido;Precio_Lista;Descuento_Porc
779100002051;SKU-12050;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;839.33;0.0
779100002052;SKU-12051;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;748.87;5.0
779100002053;SKU-12052;MAROLIO PURE DE TOMATE 520 G;Marolio;520 g;857.74;0.0
779100002054;SKU-12053;HELLMANNS MAYONESA CLASICA 950 G;Hellmanns;950 g;2239.96;5.0
779100002055;SKU-12054;ARCOR GALLETITAS DULCES PACK X3;Arcor;Pack x3;2921.01;0.0
779100002056;SKU-12055;TERRABUSI GALLETITAS DE AGUA 100 G;Terrabusi;100 g;916.91;5.0
779100002057;SKU-12056;HEAD & SHOULDERS SHAMPOO ANTICASPA 400 ML;Head & Shoulders;400 ml;4415.39;0.0
779100002058;SKU-12057;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4174.62;10.0
779100002059;SKU-12058;REXONA DESODORANTE AEROSOL 150 ML;Rexona;150 ml;3027.43;0.0
779100002060;SKU-12059;COLGATE CREMA DENTAL TRIPLE ACCION 70 G;Colgate;70 g;1726.45;0.0
779100002061;SKU-12060;COCA-COLA GASEOSA COLA 2250 ML;Coca-Cola;2250 ml;5237.44;10.0
779100002062;SKU-12061;SPRITE GASEOSA LIMA LIMON 500 ML;Sprite;500 ml;1585.74;5.0
779100002063;SKU-12062;QUILMES CERVEZA RUBIA 710 ML;Quilmes;710 ml;2453.34;10.0
779100002064;SKU-12063;LA SERENÍSIMA LECHE ENTERA TETRA 1L;La Serenísima;Tetra 1L;1303.68;0.0
779100002065;SKU-12064;SANCOR LECHE DESCREMADA 1000 ML;Sancor;1000 ml;1547.33;5.0
779100002066;SKU-12065;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 180 G;La Serenísima;180 g;1945.36;0.0
779100002067;SKU-12066;SAN IGNACIO DULCE DE LECHE CLASICO 1000 G;San Ignacio;1000 g;2617.21;5.0
779100002068;SKU-12067;NATURA ACEITE GIRASOL 3 L;Natura;3 l;2610.91;0.0
779100002069;SKU-12068;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2796.02;5.0
779100002070;SKU-12069;GALLO ARROZ LARGO FINO 500 G;Gallo;500 g;1231.67;5.0
779100002071;SKU-12070;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;777.01;10.0
779100002072;SKU-12071;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;814.63;5.0
779100002073;SKU-12072;MAROLIO PURE DE TOMATE 520 GR;Marolio;520 gr;950.89;0.0
779100002074;SKU-12073;HELLMANNS MAYONESA CLASICA 1000 GR;Hellmanns;1000 gr;2496.97;10.0
779100002075;SKU-12074;ARCOR GALLETITAS DULCES 300 G;Arcor;300 g;1188.81;5.0
779100002076;SKU-12075;TERRABUSI GALLETITAS DE AGUA 300 G;Terrabusi;300 g;1072.11;10.0
779100002077;SKU-12076;HEAD & SHOULDERS SHAMPOO ANTICASPA 200 ML;Head & Shoulders;200 ml;2151.36;5.0
779100002078;SKU-12077;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;1884.89;0.0
779100002079;SKU-12078;REXONA DESODORANTE AEROSOL 150 CC;Rexona;150 cc;2985.91;5.0
779100002080;SKU-12079;COLGATE CREMA DENTAL TRIPLE ACCION 90 G;Colgate;90 g;1941.78;5.0
779100002081;SKU-12080;COCA-COLA GASEOSA COLA 2.25L;Coca-Cola;2.25L;4556.14;5.0
779100002082;SKU-12081;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;5477.1;5.0
779100002083;SKU-12082;QUILMES CERVEZA RUBIA PACK X6;Quilmes;Pack x6;10430.99;5.0
779100002084;SKU-12083;LA SERENÍSIMA LECHE ENTERA 1000 CC;La Serenísima;1000 cc;1420.65;0.0
779100002085;SKU-12084;SANCOR LECHE DESCREMADA TETRA 1L;Sancor;Tetra 1L;1348.66;10.0
779100002086;SKU-12085;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2381.3;5.0
779100002087;SKU-12086;SAN IGNACIO DULCE DE LECHE CLASICO 400 G;San Ignacio;400 g;2322.43;10.0
779100002088;SKU-12087;NATURA ACEITE GIRASOL 900 ML;Natura;900 ml;2066.62;10.0
779100002089;SKU-12088;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2237.61;5.0
779100002090;SKU-12089;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1835.08;10.0
779100002091;SKU-12090;MATARAZZO FIDEOS GUISEROS 1000 GR;Matarazzo;1000 gr;1491.37;10.0
779100002092;SKU-12091;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;826.28;5.0
779100002093;SKU-12092;MAROLIO PURE DE TOMATE TETRA 520G;Marolio;Tetra 520g;882.23;10.0
779100002094;SKU-12093;HELLMANNS MAYONESA CLASICA 475 G;Hellmanns;475 g;2736.22;10.0
779100002095;SKU-12094;ARCOR GALLETITAS DULCES 120 G;Arcor;120 g;1249.07;10.0
779100002096;SKU-12095;TERRABUSI GALLETITAS DE AGUA PACK X3 300G;Terrabusi;Pack x3 300g;2831.59;10.0
779100002097;SKU-12096;HEAD & SHOULDERS SHAMPOO ANTICASPA 750 ML;Head & Shoulders;750 ml;4402.19;0.0
779100002098;SKU-12097;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4624.79;5.0
779100002099;SKU-12098;REXONA DESODORANTE AEROSOL PACK X2;Rexona;Pack x2;7301.15;10.0
779100002100;SKU-12099;COLGATE CREMA DENTAL TRIPLE ACCION 140 G;Colgate;140 g;1762.9;5.0
779100002101;SKU-12100;COCA-COLA GASEOSA COLA 1500 ML;Coca-Cola;1500 ml;3722.83;0.0
779100002102;SKU-12101;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;4793.96;5.0
779100002103;SKU-12102;QUILMES CERVEZA RUBIA 1000 CC;Quilmes;1000 cc;2082.88;0.0
779100002104;SKU-12103;LA SERENÍSIMA LECHE ENTERA 1000 ML;La Serenísima;1000 ml;1356.57;10.0
779100002105;SKU-12104;SANCOR LECHE DESCREMADA 1000 CC;Sancor;1000 cc;1288.73;5.0
779100002106;SKU-12105;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 G;La Serenísima;1000 g;2337.09;10.0
779100002107;SKU-12106;SAN IGNACIO DULCE DE LECHE CLASICO 400 GR;San Ignacio;400 gr;2696.02;10.0
779100002108;SKU-12107;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;3160.97;5.0
779100002109;SKU-12108;COCINERO ACEITE MEZCLA 900 ML;Cocinero;900 ml;1879.55;5.0
779100002110;SKU-12109;GALLO ARROZ LARGO FINO 1000 G;Gallo;1000 g;2048.07;5.0
779100002111;SKU-12110;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;718.03;10.0
779100002112;SKU-12111;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;845.57;10.0
779100002113;SKU-12112;MAROLIO PURE DE TOMATE 520 G;Marolio;520 g;973.05;0.0
779100002114;SKU-12113;HELLMANNS MAYONESA CLASICA 500 G;Hellmanns;500 g;1537.38;5.0
779100002115;SKU-12114;ARCOR GALLETITAS DULCES 160 G;Arcor;160 g;1190.45;0.0
779100002116;SKU-12115;TERRABUSI GALLETITAS DE AGUA 100 G;Terrabusi;100 g;918.06;0.0
779100002117;SKU-12116;HEAD & SHOULDERS SHAMPOO ANTICASPA 400 ML;Head & Shoulders;400 ml;4208.04;0.0
779100002118;SKU-12117;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;2150.3;0.0
779100002119;SKU-12118;REXONA DESODORANTE AEROSOL 150 ML;Rexona;150 ml;2566.1;5.0
779100002120;SKU-12119;COLGATE CREMA DENTAL TRIPLE ACCION 70 G;Colgate;70 g;2082.24;5.0
779100002121;SKU-12120;COCA-COLA GASEOSA COLA 500 ML;Coca-Cola;500 ml;1929.54;5.0
779100002122;SKU-12121;SPRITE GASEOSA LIMA LIMON 1500 ML;Sprite;1500 ml;3237.9;5.0
779100002123;SKU-12122;QUILMES CERVEZA RUBIA 1000 CC;Quilmes;1000 cc;2286.13;5.0
779100002124;SKU-12123;LA SERENÍSIMA LECHE ENTERA SACHET 1L;La Serenísima;Sachet 1L;1525.7;0.0
779100002125;SKU-12124;SANCOR LECHE DESCREMADA 1000 ML;Sancor;1000 ml;1465.32;0.0
779100002126;SKU-12125;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;1929.13;0.0
779100002127;SKU-12126;SAN IGNACIO DULCE DE LECHE CLASICO 1000 GR;San Ignacio;1000 gr;2795.29;0.0
779100002128;SKU-12127;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;2979.98;10.0
779100002129;SKU-12128;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2382.02;10.0
779100002130;SKU-12129;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1900.77;5.0
779100002131;SKU-12130;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;703.5;10.0
779100002132;SKU-12131;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;709.57;0.0
779100002133;SKU-12132;MAROLIO PURE DE TOMATE 520 GR;Marolio;520 gr;971.27;10.0
779100002134;SKU-12133;HELLMANNS MAYONESA CLASICA 950 G;Hellmanns;950 g;2434.69;10.0
779100002135;SKU-12134;ARCOR GALLETITAS DULCES PACK X3;Arcor;Pack x3;3041.77;5.0
779100002136;SKU-12135;TERRABUSI GALLETITAS DE AGUA 300 G;Terrabusi;300 g;1059.04;10.0
779100002137;SKU-12136;HEAD & SHOULDERS SHAMPOO ANTICASPA 200 ML;Head & Shoulders;200 ml;2200.45;10.0
779100002138;SKU-12137;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4063.04;5.0
779100002139;SKU-12138;REXONA DESODORANTE AEROSOL 150 CC;Rexona;150 cc;2520.54;5.0
779100002140;SKU-12139;COLGATE CREMA DENTAL TRIPLE ACCION 90 G;Colgate;90 g;1753.17;5.0
779100002141;SKU-12140;COCA-COLA GASEOSA COLA 354 ML;Coca-Cola;354 ml;1238.58;10.0
779100002142;SKU-12141;SPRITE GASEOSA LIMA LIMON 500 ML;Sprite;500 ml;1767.25;10.0
779100002143;SKU-12142;QUILMES CERVEZA RUBIA 473 ML;Quilmes;473 ml;1336.16;10.0
779100002144;SKU-12143;LA SERENÍSIMA LECHE ENTERA TETRA 1L;La Serenísima;Tetra 1L;1508.49;10.0
779100002145;SKU-12144;SANCOR LECHE DESCREMADA TETRA 1L;Sancor;Tetra 1L;1460.99;5.0
779100002146;SKU-12145;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 180 G;La Serenísima;180 g;2063.63;10.0
779100002147;SKU-12146;SAN IGNACIO DULCE DE LECHE CLASICO 1000 G;San Ignacio;1000 g;2690.03;10.0
779100002148;SKU-12147;NATURA ACEITE GIRASOL 3 L;Natura;3 l;2215.35;5.0
779100002149;SKU-12148;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2813.13;0.0
779100002150;SKU-12149;GALLO ARROZ LARGO FINO 500 G;Gallo;500 g;1141.97;0.0
779100002151;SKU-12150;MATARAZZO FIDEOS GUISEROS 1000 GR;Matarazzo;1000 gr;1451.29;5.0
779100002152;SKU-12151;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;820.5;10.0
779100002153;SKU-12152;MAROLIO PURE DE TOMATE TETRA 520G;Marolio;Tetra 520g;933.15;5.0
779100002154;SKU-12153;HELLMANNS MAYONESA CLASICA 1000 GR;Hellmanns;1000 gr;2535.65;10.0
779100002155;SKU-12154;ARCOR GALLETITAS DULCES 300 G;Arcor;300 g;1041.3;0.0
779100002156;SKU-12155;TERRABUSI GALLETITAS DE AGUA PACK X3 300G;Terrabusi;Pack x3 300g;2382.34;5.0
779100002157;SKU-12156;HEAD & SHOULDERS SHAMPOO ANTICASPA 750 ML;Head & Shoulders;750 ml;4981.71;0.0
779100002158;SKU-12157;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;1817.15;10.0
779100002159;SKU-12158;REXONA DESODORANTE AEROSOL PACK X2;Rexona;Pack x2;7921.78;0.0
779100002160;SKU-12159;COLGATE CREMA DENTAL TRIPLE ACCION 140 G;Colgate;140 g;1956.28;10.0
779100002161;SKU-12160;COCA-COLA GASEOSA COLA 2250 ML;Coca-Cola;2250 ml;4977.33;5.0
779100002162;SKU-12161;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;4971.39;0.0
779100002163;SKU-12162;QUILMES CERVEZA RUBIA 710 ML;Quilmes;710 ml;2148.16;0.0
779100002164;SKU-12163;LA SERENÍSIMA LECHE ENTERA 1000 CC;La Serenísima;1000 cc;1538.46;0.0
779100002165;SKU-12164;SANCOR LECHE DESCREMADA 1000 CC;Sancor;1000 cc;1303.86;0.0
779100002166;SKU-12165;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2324.66;0.0
779100002167;SKU-12166;SAN IGNACIO DULCE DE LECHE CLASICO 400 G;San Ignacio;400 g;2381.42;0.0
779100002168;SKU-12167;NATURA ACEITE GIRASOL 900 ML;Natura;900 ml;2110.74;10.0
779100002169;SKU-12168;COCINERO ACEITE MEZCLA 900 ML;Cocinero;900 ml;1835.23;0.0
779100002170;SKU-12169;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;2012.0;0.0
779100002171;SKU-12170;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;709.54;5.0
779100002172;SKU-12171;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;759.44;0.0
779100002173;SKU-12172;MAROLIO PURE DE TOMATE 520 G;Marolio;520 g;846.26;10.0
779100002174;SKU-12173;HELLMANNS MAYONESA CLASICA 475 G;Hellmanns;475 g;2820.44;10.0
779100002175;SKU-12174;ARCOR GALLETITAS DULCES 120 G;Arcor;120 g;1099.75;0.0
779100002176;SKU-12175;TERRABUSI GALLETITAS DE AGUA 100 G;Terrabusi;100 g;924.49;0.0
779100002177;SKU-12176;HEAD & SHOULDERS SHAMPOO ANTICASPA 400 ML;Head & Shoulders;400 ml;4603.28;0.0
779100002178;SKU-12177;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4786.16;5.0
779100002179;SKU-12178;REXONA DESODORANTE AEROSOL 150 ML;Rexona;150 ml;2926.76;0.0
779100002180;SKU-12179;COLGATE CREMA DENTAL TRIPLE ACCION 70 G;Colgate;70 g;1835.31;5.0
779100002181;SKU-12180;COCA-COLA GASEOSA COLA 2250 ML;Coca-Cola;2250 ml;5192.19;10.0
779100002182;SKU-12181;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;4975.95;10.0
779100002183;SKU-12182;QUILMES CERVEZA RUBIA PACK X6;Quilmes;Pack x6;12733.45;10.0
779100002184;SKU-12183;LA SERENÍSIMA LECHE ENTERA 1000 ML;La Serenísima;1000 ml;1514.57;10.0
779100002185;SKU-12184;SANCOR LECHE DESCREMADA 1000 ML;Sancor;1000 ml;1527.12;10.0
779100002186;SKU-12185;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 G;La Serenísima;1000 g;2269.91;0.0
779100002187;SKU-12186;SAN IGNACIO DULCE DE LECHE CLASICO 400 GR;San Ignacio;400 gr;2802.24;0.0
779100002188;SKU-12187;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;3091.93;5.0
779100002189;SKU-12188;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2497.56;10.0
779100002190;SKU-12189;GALLO ARROZ LARGO FINO 1000 G;Gallo;1000 g;1631.91;0.0
779100002191;SKU-12190;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;724.37;0.0
779100002192;SKU-12191;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;678.45;10.0
779100002193;SKU-12192;MAROLIO PURE DE TOMATE 520 GR;Marolio;520 gr;862.75;10.0
779100002194;SKU-12193;HELLMANNS MAYONESA CLASICA 500 G;Hellmanns;500 g;1528.37;0.0
779100002195;SKU-12194;ARCOR GALLETITAS DULCES 160 G;Arcor;160 g;1237.5;5.0
779100002196;SKU-12195;TERRABUSI GALLETITAS DE AGUA 300 G;Terrabusi;300 g;913.22;5.0
779100002197;SKU-12196;HEAD & SHOULDERS SHAMPOO ANTICASPA 200 ML;Head & Shoulders;200 ml;2077.37;0.0
779100002198;SKU-12197;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;2124.78;10.0
779100002199;SKU-12198;REXONA DESODORANTE AEROSOL 150 CC;Rexona;150 cc;3048.91;10.0
779100002200;SKU-12199;COLGATE CREMA DENTAL TRIPLE ACCION 90 G;Colgate;90 g;1732.05;0.0
779100002201;SKU-12200;COCA-COLA GASEOSA COLA 2.25L;Coca-Cola;2.25L;5084.4;10.0
779100002202;SKU-12201;SPRITE GASEOSA LIMA LIMON 1500 ML;Sprite;1500 ml;3867.24;0.0
779100002203;SKU-12202;QUILMES CERVEZA RUBIA 1000 CC;Quilmes;1000 cc;2390.69;0.0
779100002204;SKU-12203;LA SERENÍSIMA LECHE ENTERA SACHET 1L;La Serenísima;Sachet 1L;1389.05;5.0
779100002205;SKU-12204;SANCOR LECHE DESCREMADA TETRA 1L;Sancor;Tetra 1L;1526.17;0.0
779100002206;SKU-12205;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2131.96;5.0
779100002207;SKU-12206;SAN IGNACIO DULCE DE LECHE CLASICO 1000 GR;San Ignacio;1000 gr;2594.23;10.0
779100002208;SKU-12207;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;2858.44;5.0
779100002209;SKU-12208;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2661.84;10.0
779100002210;SKU-12209;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;2047.87;5.0
779100002211;SKU-12210;MATARAZZO FIDEOS GUISEROS 1000 GR;Matarazzo;1000 gr;1355.71;5.0
779100002212;SKU-12211;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;754.96;5.0
779100002213;SKU-12212;MAROLIO PURE DE TOMATE TETRA 520G;Marolio;Tetra 520g;953.14;10.0
779100002214;SKU-12213;HELLMANNS MAYONESA CLASICA 950 G;Hellmanns;950 g;2403.72;0.0
779100002215;SKU-12214;ARCOR GALLETITAS DULCES PACK X3;Arcor;Pack x3;2782.64;0.0
779100002216;SKU-12215;TERRABUSI GALLETITAS DE AGUA PACK X3 300G;Terrabusi;Pack x3 300g;2459.4;10.0
779100002217;SKU-12216;HEAD & SHOULDERS SHAMPOO ANTICASPA 750 ML;Head & Shoulders;750 ml;4995.72;10.0
779100002218;SKU-12217;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4586.39;10.0
779100002219;SKU-12218;REXONA DESODORANTE AEROSOL PACK X2;Rexona;Pack x2;6920.24;0.0
779100002220;SKU-12219;COLGATE CREMA DENTAL TRIPLE ACCION 140 G;Colgate;140 g;2153.46;10.0
779100002221;SKU-12220;COCA-COLA GASEOSA COLA 1500 ML;Coca-Cola;1500 ml;4003.4;10.0
779100002222;SKU-12221;SPRITE GASEOSA LIMA LIMON 500 ML;Sprite;500 ml;1667.65;0.0
779100002223;SKU-12222;QUILMES CERVEZA RUBIA 1000 CC;Quilmes;1000 cc;2346.13;5.0
779100002224;SKU-12223;LA SERENÍSIMA LECHE ENTERA TETRA 1L;La Serenísima;Tetra 1L;1346.7;0.0
779100002225;SKU-12224;SANCOR LECHE DESCREMADA 1000 CC;Sancor;1000 cc;1269.78;0.0
779100002226;SKU-12225;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 180 G;La Serenísima;180 g;1997.83;5.0
779100002227;SKU-12226;SAN IGNACIO DULCE DE LECHE CLASICO 1000 G;San Ignacio;1000 g;2867.36;0.0
779100002228;SKU-12227;NATURA ACEITE GIRASOL 3 L;Natura;3 l;2461.2;5.0
779100002229;SKU-12228;COCINERO ACEITE MEZCLA 900 ML;Cocinero;900 ml;1782.11;10.0
779100002230;SKU-12229;GALLO ARROZ LARGO FINO 500 G;Gallo;500 g;1166.68;0.0
779100002231;SKU-12230;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;711.19;10.0
779100002232;SKU-12231;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;799.88;10.0
779100002233;SKU-12232;MAROLIO PURE DE TOMATE 520 G;Marolio;520 g;886.83;0.0
779100002234;SKU-12233;HELLMANNS MAYONESA CLASICA 1000 GR;Hellmanns;1000 gr;2543.14;0.0
779100002235;SKU-12234;ARCOR GALLETITAS DULCES 300 G;Arcor;300 g;1097.09;10.0
779100002236;SKU-12235;TERRABUSI GALLETITAS DE AGUA 100 G;Terrabusi;100 g;1004.2;10.0
779100002237;SKU-12236;HEAD & SHOULDERS SHAMPOO ANTICASPA 400 ML;Head & Shoulders;400 ml;4364.5;5.0
779100002238;SKU-12237;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;2199.78;0.0
779100002239;SKU-12238;REXONA DESODORANTE AEROSOL 150 ML;Rexona;150 ml;2857.83;10.0
779100002240;SKU-12239;COLGATE CREMA DENTAL TRIPLE ACCION 70 G;Colgate;70 g;1957.46;0.0
779100002241;SKU-12240;COCA-COLA GASEOSA COLA 500 ML;Coca-Cola;500 ml;1786.69;0.0
779100002242;SKU-12241;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;4646.42;10.0
779100002243;SKU-12242;QUILMES CERVEZA RUBIA 473 ML;Quilmes;473 ml;1439.61;0.0
779100002244;SKU-12243;LA SERENÍSIMA LECHE ENTERA 1000 CC;La Serenísima;1000 cc;1351.13;10.0
779100002245;SKU-12244;SANCOR LECHE DESCREMADA 1000 ML;Sancor;1000 ml;1401.39;5.0
779100002246;SKU-12245;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2120.87;5.0
779100002247;SKU-12246;SAN IGNACIO DULCE DE LECHE CLASICO 400 G;San Ignacio;400 g;2656.75;10.0
779100002248;SKU-12247;NATURA ACEITE GIRASOL 900 ML;Natura;900 ml;2166.11;0.0
779100002249;SKU-12248;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2651.0;5.0
779100002250;SKU-12249;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1748.76;0.0
779100002251;SKU-12250;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;895.84;5.0
779100002252;SKU-12251;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;716.04;0.0
779100002253;SKU-12252;MAROLIO PURE DE TOMATE 520 GR;Marolio;520 gr;870.99;10.0
779100002254;SKU-12253;HELLMANNS MAYONESA CLASICA 475 G;Hellmanns;475 g;2473.32;0.0
779100002255;SKU-12254;ARCOR GALLETITAS DULCES 120 G;Arcor;120 g;1088.96;10.0
779100002256;SKU-12255;TERRABUSI GALLETITAS DE AGUA 300 G;Terrabusi;300 g;870.43;0.0
779100002257;SKU-12256;HEAD & SHOULDERS SHAMPOO ANTICASPA 200 ML;Head & Shoulders;200 ml;2149.28;0.0
779100002258;SKU-12257;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4291.23;5.0
779100002259;SKU-12258;REXONA DESODORANTE AEROSOL 150 CC;Rexona;150 cc;2571.11;10.0
779100002260;SKU-12259;COLGATE CREMA DENTAL TRIPLE ACCION 90 G;Colgate;90 g;2128.19;0.0
779100002261;SKU-12260;COCA-COLA GASEOSA COLA 354 ML;Coca-Cola;354 ml;1209.2;10.0
779100002262;SKU-12261;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;4473.01;5.0
779100002263;SKU-12262;QUILMES CERVEZA RUBIA 710 ML;Quilmes;710 ml;2013.12;5.0
779100002264;SKU-12263;LA SERENÍSIMA LECHE ENTERA 1000 ML;La Serenísima;1000 ml;1519.14;5.0
779100002265;SKU-12264;SANCOR LECHE DESCREMADA TETRA 1L;Sancor;Tetra 1L;1369.34;0.0
779100002266;SKU-12265;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 G;La Serenísima;1000 g;2029.4;10.0
779100002267;SKU-12266;SAN IGNACIO DULCE DE LECHE CLASICO 400 GR;San Ignacio;400 gr;2356.74;0.0
779100002268;SKU-12267;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;3184.39;5.0
779100002269;SKU-12268;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2812.15;5.0
779100002270;SKU-12269;GALLO ARROZ LARGO FINO 1000 G;Gallo;1000 g;1962.79;5.0
779100002271;SKU-12270;MATARAZZO FIDEOS GUISEROS 1000 GR;Matarazzo;1000 gr;1475.32;0.0
779100002272;SKU-12271;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;684.12;10.0
779100002273;SKU-12272;MAROLIO PURE DE TOMATE TETRA 520G;Marolio;Tetra 520g;923.04;0.0
779100002274;SKU-12273;HELLMANNS MAYONESA CLASICA 500 G;Hellmanns;500 g;1443.18;0.0
779100002275;SKU-12274;ARCOR GALLETITAS DULCES 160 G;Arcor;160 g;1260.58;5.0
779100002276;SKU-12275;TERRABUSI GALLETITAS DE AGUA PACK X3 300G;Terrabusi;Pack x3 300g;2656.91;10.0
779100002277;SKU-12276;HEAD & SHOULDERS SHAMPOO ANTICASPA 750 ML;Head & Shoulders;750 ml;4500.57;10.0
779100002278;SKU-12277;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;1835.8;5.0
779100002279;SKU-12278;REXONA DESODORANTE AEROSOL PACK X2;Rexona;Pack x2;7338.91;10.0
779100002280;SKU-12279;COLGATE CREMA DENTAL TRIPLE ACCION 140 G;Colgate;140 g;1970.35;5.0
779100002281;SKU-12280;COCA-COLA GASEOSA COLA 2250 ML;Coca-Cola;2250 ml;4947.37;10.0
779100002282;SKU-12281;SPRITE GASEOSA LIMA LIMON 1500 ML;Sprite;1500 ml;3623.46;5.0
779100002283;SKU-12282;QUILMES CERVEZA RUBIA PACK X6;Quilmes;Pack x6;12935.04;5.0
779100002284;SKU-12283;LA SERENÍSIMA LECHE ENTERA SACHET 1L;La Serenísima;Sachet 1L;1473.54;10.0
779100002285;SKU-12284;SANCOR LECHE DESCREMADA 1000 CC;Sancor;1000 cc;1416.36;0.0
779100002286;SKU-12285;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2399.21;5.0
779100002287;SKU-12286;SAN IGNACIO DULCE DE LECHE CLASICO 1000 GR;San Ignacio;1000 gr;2449.21;5.0
779100002288;SKU-12287;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;2854.34;0.0
779100002289;SKU-12288;COCINERO ACEITE MEZCLA 900 ML;Cocinero;900 ml;1826.76;10.0
779100002290;SKU-12289;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1999.89;0.0
779100002291;SKU-12290;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;895.33;10.0
779100002292;SKU-12291;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;777.47;10.0
